Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.1	N5	2	internal://	OutInterests	0	0	0	0
0.1	N5	2	internal://	InData	0	0	0	0
0.1	N5	2	internal://	OutData	0	0	0	0
0.1	N5	2	internal://	InNacks	0	0	0	0
0.1	N5	2	internal://	OutNacks	0	0	0	0
0.1	N5	2	internal://	InSatisfiedInterests	3.2	0	0	0
0.1	N5	2	internal://	InTimedOutInterests	0	0	0	0
0.1	N5	2	internal://	OutSatisfiedInterests	0	0	0	0
0.1	N5	2	internal://	OutTimedOutInterests	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	InInterests	35.2	1.06563	2	0.0605469
0.1	N5	257	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	OutNacks	35.2	1.06563	2	0.0605469
0.1	N5	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
0.1	N5	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
0.1	N5	-1	all	SatisfiedInterests	3.2	0	0	0
0.1	N5	-1	all	TimedOutInterests	35.2	0	2	0
0.15	N0	1	internal://	InInterests	0	0	0	0
0.15	N0	1	internal://	OutInterests	0	0	0	0
0.15	N0	1	internal://	InData	0	0	0	0
0.15	N0	1	internal://	OutData	0	0	0	0
0.15	N0	1	internal://	InNacks	0	0	0	0
0.15	N0	1	internal://	OutNacks	0	0	0	0
0.15	N0	1	internal://	InSatisfiedInterests	0	0	0	0
0.15	N0	1	internal://	InTimedOutInterests	0	0	0	0
0.15	N0	1	internal://	OutSatisfiedInterests	0.64	0	0	0
0.15	N0	1	internal://	OutTimedOutInterests	0	0	0	0
0.15	N0	256	internal://	InInterests	0	0	0	0
0.15	N0	256	internal://	OutInterests	0	0	0	0
0.15	N0	256	internal://	InData	0	0	0	0
0.15	N0	256	internal://	OutData	0	0	0	0
0.15	N0	256	internal://	InNacks	0	0	0	0
0.15	N0	256	internal://	OutNacks	0	0	0	0
0.15	N0	256	internal://	InSatisfiedInterests	0.64	0	0	0
0.15	N0	256	internal://	InTimedOutInterests	0	0	0	0
0.15	N0	256	internal://	OutSatisfiedInterests	0	0	0	0
0.15	N0	256	internal://	OutTimedOutInterests	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	OutInterests	71.04	2.15062	4	0.121094
0.15	N0	257	netdev://[00:00:00:00:00:01]	InData	35.2	35.475	2	2.01562
0.15	N0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	35.2	0	2	0
0.15	N0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.15	N0	258	appFace://	InInterests	71.04	2.15062	4	0.121094
0.15	N0	258	appFace://	OutInterests	0	0	0	0
0.15	N0	258	appFace://	InData	0	0	0	0
0.15	N0	258	appFace://	OutData	35.2	35.475	2	2.01562
0.15	N0	258	appFace://	InNacks	0	0	0	0
0.15	N0	258	appFace://	OutNacks	0	0	0	0
0.15	N0	258	appFace://	InSatisfiedInterests	35.2	0	2	0
0.15	N0	258	appFace://	InTimedOutInterests	0	0	0	0
0.15	N0	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.15	N0	258	appFace://	OutTimedOutInterests	0	0	0	0
0.15	N0	-1	all	SatisfiedInterests	35.84	0	2	0
0.15	N0	-1	all	TimedOutInterests	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	InInterests	71.04	2.15062	4	0.121094
0.15	N1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	OutNacks	71.04	2.15062	4	0.121094
0.15	N1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
0.15	N1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
0.15	N1	-1	all	SatisfiedInterests	0	0	0	0
0.15	N1	-1	all	TimedOutInterests	71.04	0	4	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	InInterests	71.04	2.15062	4	0.121094
0.15	N2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	OutData	71.04	71.595	4	4.03125
0.15	N2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	71.04	0	4	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
0.15	N2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	OutInterests	71.04	2.15062	4	0.121094
0.15	N2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	InNacks	71.04	2.15062	4	0.121094
0.15	N2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	71.04	0	4	0
0.15	N2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	OutInterests	71.04	2.15062	4	0.121094
0.15	N2	259	netdev://[00:00:00:00:00:09]	InData	71.04	71.595	4	4.03125
0.15	N2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	71.04	0	4	0
0.15	N2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
0.15	N2	-1	all	SatisfiedInterests	71.04	0	4	0
0.15	N2	-1	all	TimedOutInterests	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	OutInterests	71.04	2.15062	4	0.121094
0.15	N3	257	netdev://[00:00:00:00:00:05]	InData	71.04	71.595	4	4.03125
0.15	N3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	71.04	0	4	0
0.15	N3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	OutInterests	71.04	2.15062	4	0.121094
0.15	N3	258	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	InNacks	71.04	2.15062	4	0.121094
0.15	N3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	71.04	0	4	0
0.15	N3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	InInterests	71.04	2.15062	4	0.121094
0.15	N3	259	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	OutData	71.04	71.595	4	4.03125
0.15	N3	259	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	71.04	0	4	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
0.15	N3	259	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
0.15	N3	-1	all	SatisfiedInterests	71.04	0	4	0
0.15	N3	-1	all	TimedOutInterests	0	0	0	0
0.15	N4	1	internal://	InInterests	0	0	0	0
0.15	N4	1	internal://	OutInterests	0	0	0	0
0.15	N4	1	internal://	InData	0	0	0	0
0.15	N4	1	internal://	OutData	0	0	0	0
0.15	N4	1	internal://	InNacks	0	0	0	0
0.15	N4	1	internal://	OutNacks	0	0	0	0
0.15	N4	1	internal://	InSatisfiedInterests	0	0	0	0
0.15	N4	1	internal://	InTimedOutInterests	0	0	0	0
0.15	N4	1	internal://	OutSatisfiedInterests	1.28	0	0	0
0.15	N4	1	internal://	OutTimedOutInterests	0	0	0	0
0.15	N4	2	internal://	InInterests	0	0	0	0
0.15	N4	2	internal://	OutInterests	0	0	0	0
0.15	N4	2	internal://	InData	0	0	0	0
0.15	N4	2	internal://	OutData	0	0	0	0
0.15	N4	2	internal://	InNacks	0	0	0	0
0.15	N4	2	internal://	OutNacks	0	0	0	0
0.15	N4	2	internal://	InSatisfiedInterests	0.64	0	0	0
0.15	N4	2	internal://	InTimedOutInterests	0	0	0	0
0.15	N4	2	internal://	OutSatisfiedInterests	0	0	0	0
0.15	N4	2	internal://	OutTimedOutInterests	0	0	0	0
0.15	N4	256	internal://	InInterests	0	0	0	0
0.15	N4	256	internal://	OutInterests	0	0	0	0
0.15	N4	256	internal://	InData	0	0	0	0
0.15	N4	256	internal://	OutData	0	0	0	0
0.15	N4	256	internal://	InNacks	0	0	0	0
0.15	N4	256	internal://	OutNacks	0	0	0	0
0.15	N4	256	internal://	InSatisfiedInterests	0.64	0	0	0
0.15	N4	256	internal://	InTimedOutInterests	0	0	0	0
0.15	N4	256	internal://	OutSatisfiedInterests	0	0	0	0
0.15	N4	256	internal://	OutTimedOutInterests	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	InInterests	71.04	2.15062	4	0.121094
0.15	N4	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	OutData	71.04	71.595	4	4.03125
0.15	N4	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	71.04	0	4	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
0.15	N4	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
0.15	N4	258	appFace://	InInterests	0	0	0	0
0.15	N4	258	appFace://	OutInterests	71.04	2.15062	4	0.121094
0.15	N4	258	appFace://	InData	71.04	71.595	4	4.03125
0.15	N4	258	appFace://	OutData	0	0	0	0
0.15	N4	258	appFace://	InNacks	0	0	0	0
0.15	N4	258	appFace://	OutNacks	0	0	0	0
0.15	N4	258	appFace://	InSatisfiedInterests	0	0	0	0
0.15	N4	258	appFace://	InTimedOutInterests	0	0	0	0
0.15	N4	258	appFace://	OutSatisfiedInterests	71.04	0	4	0
0.15	N4	258	appFace://	OutTimedOutInterests	0	0	0	0
0.15	N4	-1	all	SatisfiedInterests	72.32	0	4	0
0.15	N4	-1	all	TimedOutInterests	0	0	0	0
0.15	N5	1	internal://	InInterests	0	0	0	0
0.15	N5	1	internal://	OutInterests	0	0	0	0
0.15	N5	1	internal://	InData	0	0	0	0
0.15	N5	1	internal://	OutData	0	0	0	0
0.15	N5	1	internal://	InNacks	0	0	0	0
0.15	N5	1	internal://	OutNacks	0	0	0	0
0.15	N5	1	internal://	InSatisfiedInterests	0	0	0	0
0.15	N5	1	internal://	InTimedOutInterests	0	0	0	0
0.15	N5	1	internal://	OutSatisfiedInterests	0.64	0	0	0
0.15	N5	1	internal://	OutTimedOutInterests	0	0	0	0
0.15	N5	2	internal://	InInterests	0	0	0	0
0.15	N5	2	internal://	OutInterests	0	0	0	0
0.15	N5	2	internal://	InData	0	0	0	0
0.15	N5	2	internal://	OutData	0	0	0	0
0.15	N5	2	internal://	InNacks	0	0	0	0
0.15	N5	2	internal://	OutNacks	0	0	0	0
0.15	N5	2	internal://	InSatisfiedInterests	0.64	0	0	0
0.15	N5	2	internal://	InTimedOutInterests	0	0	0	0
0.15	N5	2	internal://	OutSatisfiedInterests	0	0	0	0
0.15	N5	2	internal://	OutTimedOutInterests	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	InInterests	71.04	2.15062	4	0.121094
0.15	N5	257	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	OutNacks	71.04	2.15062	4	0.121094
0.15	N5	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
0.15	N5	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
0.15	N5	-1	all	SatisfiedInterests	0.64	0	0	0
0.15	N5	-1	all	TimedOutInterests	71.04	0	4	0
0.2	N0	1	internal://	InInterests	0	0	0	0
0.2	N0	1	internal://	OutInterests	0	0	0	0
0.2	N0	1	internal://	InData	0	0	0	0
0.2	N0	1	internal://	OutData	0	0	0	0
0.2	N0	1	internal://	InNacks	0	0	0	0
0.2	N0	1	internal://	OutNacks	0	0	0	0
0.2	N0	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	N0	1	internal://	InTimedOutInterests	0	0	0	0
0.2	N0	1	internal://	OutSatisfiedInterests	0.128	0	0	0
0.2	N0	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	N0	256	internal://	InInterests	0	0	0	0
0.2	N0	256	internal://	OutInterests	0	0	0	0
0.2	N0	256	internal://	InData	0	0	0	0
0.2	N0	256	internal://	OutData	0	0	0	0
0.2	N0	256	internal://	InNacks	0	0	0	0
0.2	N0	256	internal://	OutNacks	0	0	0	0
0.2	N0	256	internal://	InSatisfiedInterests	0.128	0	0	0
0.2	N0	256	internal://	InTimedOutInterests	0	0	0	0
0.2	N0	256	internal://	OutSatisfiedInterests	0	0	0	0
0.2	N0	256	internal://	OutTimedOutInterests	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	OutInterests	142.208	4.30513	8	0.242188
0.2	N0	257	netdev://[00:00:00:00:00:01]	InData	71.04	71.595	4	4.03125
0.2	N0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	71.04	0	4	0
0.2	N0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.2	N0	258	appFace://	InInterests	142.208	4.30513	8	0.242188
0.2	N0	258	appFace://	OutInterests	0	0	0	0
0.2	N0	258	appFace://	InData	0	0	0	0
0.2	N0	258	appFace://	OutData	71.04	71.595	4	4.03125
0.2	N0	258	appFace://	InNacks	0	0	0	0
0.2	N0	258	appFace://	OutNacks	0	0	0	0
0.2	N0	258	appFace://	InSatisfiedInterests	71.04	0	4	0
0.2	N0	258	appFace://	InTimedOutInterests	0	0	0	0
0.2	N0	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.2	N0	258	appFace://	OutTimedOutInterests	0	0	0	0
0.2	N0	-1	all	SatisfiedInterests	71.168	0	4	0
0.2	N0	-1	all	TimedOutInterests	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	InInterests	142.208	4.30513	8	0.242188
0.2	N1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	OutNacks	142.208	4.30513	8	0.242188
0.2	N1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
0.2	N1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
0.2	N1	-1	all	SatisfiedInterests	0	0	0	0
0.2	N1	-1	all	TimedOutInterests	142.208	0	8	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	InInterests	142.208	4.30513	8	0.242188
0.2	N2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	OutData	94.208	94.944	5	5.03906
0.2	N2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	94.208	0	5	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
0.2	N2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	OutInterests	142.208	4.30513	8	0.242188
0.2	N2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	InNacks	142.208	4.30513	8	0.242188
0.2	N2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	94.208	0	5	0
0.2	N2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	OutInterests	142.208	4.30513	8	0.242188
0.2	N2	259	netdev://[00:00:00:00:00:09]	InData	94.208	94.944	5	5.03906
0.2	N2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	94.208	0	5	0
0.2	N2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
0.2	N2	-1	all	SatisfiedInterests	94.208	0	5	0
0.2	N2	-1	all	TimedOutInterests	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	OutInterests	142.208	4.30513	8	0.242188
0.2	N3	257	netdev://[00:00:00:00:00:05]	InData	142.208	143.319	8	8.0625
0.2	N3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	142.208	0	8	0
0.2	N3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	OutInterests	142.208	4.30513	8	0.242188
0.2	N3	258	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	InNacks	142.208	4.30513	8	0.242188
0.2	N3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	142.208	0	8	0
0.2	N3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	InInterests	142.208	4.30513	8	0.242188
0.2	N3	259	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	OutData	142.208	143.319	8	8.0625
0.2	N3	259	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	142.208	0	8	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
0.2	N3	259	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
0.2	N3	-1	all	SatisfiedInterests	142.208	0	8	0
0.2	N3	-1	all	TimedOutInterests	0	0	0	0
0.2	N4	1	internal://	InInterests	0	0	0	0
0.2	N4	1	internal://	OutInterests	0	0	0	0
0.2	N4	1	internal://	InData	0	0	0	0
0.2	N4	1	internal://	OutData	0	0	0	0
0.2	N4	1	internal://	InNacks	0	0	0	0
0.2	N4	1	internal://	OutNacks	0	0	0	0
0.2	N4	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	N4	1	internal://	InTimedOutInterests	0	0	0	0
0.2	N4	1	internal://	OutSatisfiedInterests	0.256	0	0	0
0.2	N4	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	N4	2	internal://	InInterests	0	0	0	0
0.2	N4	2	internal://	OutInterests	0	0	0	0
0.2	N4	2	internal://	InData	0	0	0	0
0.2	N4	2	internal://	OutData	0	0	0	0
0.2	N4	2	internal://	InNacks	0	0	0	0
0.2	N4	2	internal://	OutNacks	0	0	0	0
0.2	N4	2	internal://	InSatisfiedInterests	0.128	0	0	0
0.2	N4	2	internal://	InTimedOutInterests	0	0	0	0
0.2	N4	2	internal://	OutSatisfiedInterests	0	0	0	0
0.2	N4	2	internal://	OutTimedOutInterests	0	0	0	0
0.2	N4	256	internal://	InInterests	0	0	0	0
0.2	N4	256	internal://	OutInterests	0	0	0	0
0.2	N4	256	internal://	InData	0	0	0	0
0.2	N4	256	internal://	OutData	0	0	0	0
0.2	N4	256	internal://	InNacks	0	0	0	0
0.2	N4	256	internal://	OutNacks	0	0	0	0
0.2	N4	256	internal://	InSatisfiedInterests	0.128	0	0	0
0.2	N4	256	internal://	InTimedOutInterests	0	0	0	0
0.2	N4	256	internal://	OutSatisfiedInterests	0	0	0	0
0.2	N4	256	internal://	OutTimedOutInterests	0	0	0	0
0.2	N4	257	netdev://[00:00:00:00:00:06]	InInterests	142.208	4.30513	8	0.242188
0.2	N4	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
0.2	N4	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
0.2	N4	257	netdev://[00:00:00:00:00:06]	OutData	142.208	143.319	8	8.0625
0.2	N4	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
0.2	N4	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
